"ResponseId","name","warm","study","competent"
"R_2dsStAvP6xJ9iDh","allison","31","bertrand","29"
"R_2dsStAvP6xJ9iDh","anne","43","bertrand","12"
"R_2dsStAvP6xJ9iDh","carrie","22","bertrand","26"
"R_2dsStAvP6xJ9iDh","emily","16","bertrand","15"
"R_2dsStAvP6xJ9iDh","jill","19","bertrand","35"
"R_2dsStAvP6xJ9iDh","laurie","53","bertrand","32"
"R_2dsStAvP6xJ9iDh","kristen","36","bertrand","22"
"R_2dsStAvP6xJ9iDh","meredith","22","bertrand","23"
"R_2dsStAvP6xJ9iDh","sarah","27","bertrand","20"
"R_2dsStAvP6xJ9iDh","brad","17","bertrand","42"
"R_2dsStAvP6xJ9iDh","brendan","30","bertrand","43"
"R_2dsStAvP6xJ9iDh","geoffrey","19","bertrand","30"
"R_2dsStAvP6xJ9iDh","greg","48","bertrand","34"
"R_2dsStAvP6xJ9iDh","brett","37","bertrand","14"
"R_2dsStAvP6xJ9iDh","jay","30","bertrand","14"
"R_2dsStAvP6xJ9iDh","matthew","31","bertrand","40"
"R_2dsStAvP6xJ9iDh","neil","39","bertrand","35"
"R_2dsStAvP6xJ9iDh","todd","35","bertrand","16"
"R_2dsStAvP6xJ9iDh","aisha","100","bertrand","100"
"R_2dsStAvP6xJ9iDh","ebony","100","bertrand","100"
"R_2dsStAvP6xJ9iDh","keisha","100","bertrand","64"
"R_2dsStAvP6xJ9iDh","kenya","100","bertrand","63"
"R_2dsStAvP6xJ9iDh","lakisha","100","bertrand","84"
"R_2dsStAvP6xJ9iDh","latonya","100","bertrand","88"
"R_2dsStAvP6xJ9iDh","latoya","100","bertrand","78"
"R_2dsStAvP6xJ9iDh","tamika","53","bertrand","94"
"R_2dsStAvP6xJ9iDh","tanisha","94","bertrand","99"
"R_2dsStAvP6xJ9iDh","darnell","79","bertrand","82"
"R_2dsStAvP6xJ9iDh","hakim","83","bertrand","100"
"R_2dsStAvP6xJ9iDh","jamal","66","bertrand","89"
"R_2dsStAvP6xJ9iDh","jermaine","74","bertrand","74"
"R_2dsStAvP6xJ9iDh","kareem","100","bertrand","100"
"R_2dsStAvP6xJ9iDh","leroy","67","bertrand","65"
"R_2dsStAvP6xJ9iDh","rasheed","95","bertrand","100"
"R_2dsStAvP6xJ9iDh","tremayne","70","bertrand","66"
"R_2dsStAvP6xJ9iDh","tyrone","100","bertrand","80"
"R_3Eyc25ctpvOw1tV","allison","45","bertrand","57"
"R_3Eyc25ctpvOw1tV","anne","57","bertrand","39"
"R_3Eyc25ctpvOw1tV","carrie","69","bertrand","49"
"R_3Eyc25ctpvOw1tV","emily","53","bertrand","73"
"R_3Eyc25ctpvOw1tV","jill","36","bertrand","63"
"R_3Eyc25ctpvOw1tV","laurie","55","bertrand","93"
"R_3Eyc25ctpvOw1tV","kristen","68","bertrand","49"
"R_3Eyc25ctpvOw1tV","meredith","74","bertrand","60"
"R_3Eyc25ctpvOw1tV","sarah","49","bertrand","90"
"R_3Eyc25ctpvOw1tV","brad","72","bertrand","75"
"R_3Eyc25ctpvOw1tV","brendan","88","bertrand","85"
"R_3Eyc25ctpvOw1tV","geoffrey","56","bertrand","27"
"R_3Eyc25ctpvOw1tV","greg","61","bertrand","71"
"R_3Eyc25ctpvOw1tV","brett","65","bertrand","63"
"R_3Eyc25ctpvOw1tV","jay","33","bertrand","61"
"R_3Eyc25ctpvOw1tV","matthew","79","bertrand","34"
"R_3Eyc25ctpvOw1tV","neil","12","bertrand","66"
"R_3Eyc25ctpvOw1tV","todd","49","bertrand","42"
"R_3Eyc25ctpvOw1tV","aisha","18","bertrand","47"
"R_3Eyc25ctpvOw1tV","ebony","70","bertrand","76"
"R_3Eyc25ctpvOw1tV","keisha","61","bertrand","27"
"R_3Eyc25ctpvOw1tV","kenya","10","bertrand","32"
"R_3Eyc25ctpvOw1tV","lakisha","66","bertrand","20"
"R_3Eyc25ctpvOw1tV","latonya","79","bertrand","53"
"R_3Eyc25ctpvOw1tV","latoya","50","bertrand","100"
"R_3Eyc25ctpvOw1tV","tamika","14","bertrand","76"
"R_3Eyc25ctpvOw1tV","tanisha","76","bertrand","50"
"R_3Eyc25ctpvOw1tV","darnell","71","bertrand","28"
"R_3Eyc25ctpvOw1tV","hakim","38","bertrand","61"
"R_3Eyc25ctpvOw1tV","jamal","100","bertrand","22"
"R_3Eyc25ctpvOw1tV","jermaine","94","bertrand","64"
"R_3Eyc25ctpvOw1tV","kareem","28","bertrand","33"
"R_3Eyc25ctpvOw1tV","leroy","75","bertrand","37"
"R_3Eyc25ctpvOw1tV","rasheed","6","bertrand","50"
"R_3Eyc25ctpvOw1tV","tremayne","79","bertrand","76"
"R_3Eyc25ctpvOw1tV","tyrone","53","bertrand","68"
"R_273ZM7nWRiw5Yin","allison","60","bertrand","82"
"R_273ZM7nWRiw5Yin","anne","86","bertrand","90"
"R_273ZM7nWRiw5Yin","carrie","68","bertrand","87"
"R_273ZM7nWRiw5Yin","emily","46","bertrand","71"
"R_273ZM7nWRiw5Yin","jill","46","bertrand","46"
"R_273ZM7nWRiw5Yin","laurie","20","bertrand","45"
"R_273ZM7nWRiw5Yin","kristen","55","bertrand","80"
"R_273ZM7nWRiw5Yin","meredith","61","bertrand","36"
"R_273ZM7nWRiw5Yin","sarah","89","bertrand","78"
"R_273ZM7nWRiw5Yin","brad","41","bertrand","25"
"R_273ZM7nWRiw5Yin","brendan","81","bertrand","89"
"R_273ZM7nWRiw5Yin","geoffrey","64","bertrand","47"
"R_273ZM7nWRiw5Yin","greg","36","bertrand","75"
"R_273ZM7nWRiw5Yin","brett","72","bertrand","62"
"R_273ZM7nWRiw5Yin","jay","60","bertrand","59"
"R_273ZM7nWRiw5Yin","matthew","28","bertrand","72"
"R_273ZM7nWRiw5Yin","neil","49","bertrand","84"
"R_273ZM7nWRiw5Yin","todd","42","bertrand","52"
"R_273ZM7nWRiw5Yin","aisha","77","bertrand","61"
"R_273ZM7nWRiw5Yin","ebony","100","bertrand","87"
"R_273ZM7nWRiw5Yin","keisha","95","bertrand","87"
"R_273ZM7nWRiw5Yin","kenya","62","bertrand","75"
"R_273ZM7nWRiw5Yin","lakisha","76","bertrand","88"
"R_273ZM7nWRiw5Yin","latonya","58","bertrand","61"
"R_273ZM7nWRiw5Yin","latoya","89","bertrand","91"
"R_273ZM7nWRiw5Yin","tamika","30","bertrand","32"
"R_273ZM7nWRiw5Yin","tanisha","72","bertrand","81"
"R_273ZM7nWRiw5Yin","darnell","49","bertrand","72"
"R_273ZM7nWRiw5Yin","hakim","66","bertrand","70"
"R_273ZM7nWRiw5Yin","jamal","67","bertrand","68"
"R_273ZM7nWRiw5Yin","jermaine","55","bertrand","60"
"R_273ZM7nWRiw5Yin","kareem","66","bertrand","67"
"R_273ZM7nWRiw5Yin","leroy","57","bertrand","67"
"R_273ZM7nWRiw5Yin","rasheed","50","bertrand","68"
"R_273ZM7nWRiw5Yin","tremayne","71","bertrand","45"
"R_273ZM7nWRiw5Yin","tyrone","74","bertrand","48"
"R_3EbsfJs1qhTnwg9","allison","64","bertrand","65"
"R_3EbsfJs1qhTnwg9","anne","68","bertrand","63"
"R_3EbsfJs1qhTnwg9","carrie","60","bertrand","75"
"R_3EbsfJs1qhTnwg9","emily","48","bertrand","70"
"R_3EbsfJs1qhTnwg9","jill","82","bertrand","72"
"R_3EbsfJs1qhTnwg9","laurie","59","bertrand","70"
"R_3EbsfJs1qhTnwg9","kristen","64","bertrand","70"
"R_3EbsfJs1qhTnwg9","meredith","69","bertrand","82"
"R_3EbsfJs1qhTnwg9","sarah","56","bertrand","70"
"R_3EbsfJs1qhTnwg9","brad","4","bertrand","77"
"R_3EbsfJs1qhTnwg9","brendan","17","bertrand","53"
"R_3EbsfJs1qhTnwg9","geoffrey","17","bertrand","66"
"R_3EbsfJs1qhTnwg9","greg","23","bertrand","64"
"R_3EbsfJs1qhTnwg9","brett","19","bertrand","55"
"R_3EbsfJs1qhTnwg9","jay","62","bertrand","60"
"R_3EbsfJs1qhTnwg9","matthew","7","bertrand","63"
"R_3EbsfJs1qhTnwg9","neil","43","bertrand","57"
"R_3EbsfJs1qhTnwg9","todd","1","bertrand","60"
"R_3EbsfJs1qhTnwg9","aisha","81","bertrand","75"
"R_3EbsfJs1qhTnwg9","ebony","90","bertrand","68"
"R_3EbsfJs1qhTnwg9","keisha","64","bertrand","64"
"R_3EbsfJs1qhTnwg9","kenya","88","bertrand","78"
"R_3EbsfJs1qhTnwg9","lakisha","53","bertrand","61"
"R_3EbsfJs1qhTnwg9","latonya","80","bertrand","71"
"R_3EbsfJs1qhTnwg9","latoya","71","bertrand","61"
"R_3EbsfJs1qhTnwg9","tamika","81","bertrand","79"
"R_3EbsfJs1qhTnwg9","tanisha","77","bertrand","80"
"R_3EbsfJs1qhTnwg9","darnell","40","bertrand","80"
"R_3EbsfJs1qhTnwg9","hakim","43","bertrand","66"
"R_3EbsfJs1qhTnwg9","jamal","30","bertrand","70"
"R_3EbsfJs1qhTnwg9","jermaine","23","bertrand","69"
"R_3EbsfJs1qhTnwg9","kareem","32","bertrand","62"
"R_3EbsfJs1qhTnwg9","leroy","32","bertrand","58"
"R_3EbsfJs1qhTnwg9","rasheed","8","bertrand","74"
"R_3EbsfJs1qhTnwg9","tremayne","52","bertrand","60"
"R_3EbsfJs1qhTnwg9","tyrone","65","bertrand","58"
"R_2VPaiOC1bzbL52E","allison","23","bertrand","87"
"R_2VPaiOC1bzbL52E","anne","50","bertrand","80"
"R_2VPaiOC1bzbL52E","carrie","68","bertrand","17"
"R_2VPaiOC1bzbL52E","emily","80","bertrand","18"
"R_2VPaiOC1bzbL52E","jill","54","bertrand","73"
"R_2VPaiOC1bzbL52E","laurie","30","bertrand","83"
"R_2VPaiOC1bzbL52E","kristen","40","bertrand","72"
"R_2VPaiOC1bzbL52E","meredith","79","bertrand","77"
"R_2VPaiOC1bzbL52E","sarah","47","bertrand","56"
"R_2VPaiOC1bzbL52E","brad","72","bertrand","70"
"R_2VPaiOC1bzbL52E","brendan","60","bertrand","3"
"R_2VPaiOC1bzbL52E","geoffrey","25","bertrand","25"
"R_2VPaiOC1bzbL52E","greg","16","bertrand","77"
"R_2VPaiOC1bzbL52E","brett","77","bertrand","96"
"R_2VPaiOC1bzbL52E","jay","45","bertrand","90"
"R_2VPaiOC1bzbL52E","matthew","9","bertrand","89"
"R_2VPaiOC1bzbL52E","neil","30","bertrand","9"
"R_2VPaiOC1bzbL52E","todd","18","bertrand","18"
"R_2VPaiOC1bzbL52E","aisha","38","bertrand","47"
"R_2VPaiOC1bzbL52E","ebony","29","bertrand","47"
"R_2VPaiOC1bzbL52E","keisha","40","bertrand","64"
"R_2VPaiOC1bzbL52E","kenya","39","bertrand","70"
"R_2VPaiOC1bzbL52E","lakisha","47","bertrand","43"
"R_2VPaiOC1bzbL52E","latonya","86","bertrand","69"
"R_2VPaiOC1bzbL52E","latoya","40","bertrand","9"
"R_2VPaiOC1bzbL52E","tamika","35","bertrand","75"
"R_2VPaiOC1bzbL52E","tanisha","60","bertrand","20"
"R_2VPaiOC1bzbL52E","darnell","47","bertrand","80"
"R_2VPaiOC1bzbL52E","hakim","72","bertrand","71"
"R_2VPaiOC1bzbL52E","jamal","30","bertrand","14"
"R_2VPaiOC1bzbL52E","jermaine","69","bertrand","96"
"R_2VPaiOC1bzbL52E","kareem","18","bertrand","22"
"R_2VPaiOC1bzbL52E","leroy","40","bertrand","72"
"R_2VPaiOC1bzbL52E","rasheed","39","bertrand","24"
"R_2VPaiOC1bzbL52E","tremayne","74","bertrand","19"
"R_2VPaiOC1bzbL52E","tyrone","72","bertrand","75"
"R_XvWsg08EVA2pzs5","allison","100","bertrand","66"
"R_XvWsg08EVA2pzs5","anne","87","bertrand","70"
"R_XvWsg08EVA2pzs5","carrie","53","bertrand","63"
"R_XvWsg08EVA2pzs5","emily","71","bertrand","80"
"R_XvWsg08EVA2pzs5","jill","67","bertrand","73"
"R_XvWsg08EVA2pzs5","laurie","60","bertrand","68"
"R_XvWsg08EVA2pzs5","kristen","61","bertrand","66"
"R_XvWsg08EVA2pzs5","meredith","79","bertrand","80"
"R_XvWsg08EVA2pzs5","sarah","74","bertrand","62"
"R_XvWsg08EVA2pzs5","brad","69","bertrand","41"
"R_XvWsg08EVA2pzs5","brendan","50","bertrand","44"
"R_XvWsg08EVA2pzs5","geoffrey","50","bertrand","51"
"R_XvWsg08EVA2pzs5","greg","49","bertrand","53"
"R_XvWsg08EVA2pzs5","brett","83","bertrand","59"
"R_XvWsg08EVA2pzs5","jay","73","bertrand","59"
"R_XvWsg08EVA2pzs5","matthew","65","bertrand","53"
"R_XvWsg08EVA2pzs5","neil","52","bertrand","49"
"R_XvWsg08EVA2pzs5","todd","66","bertrand","76"
"R_XvWsg08EVA2pzs5","aisha","40","bertrand","65"
"R_XvWsg08EVA2pzs5","ebony","33","bertrand","60"
"R_XvWsg08EVA2pzs5","keisha","44","bertrand","56"
"R_XvWsg08EVA2pzs5","kenya","65","bertrand","57"
"R_XvWsg08EVA2pzs5","lakisha","62","bertrand","48"
"R_XvWsg08EVA2pzs5","latonya","52","bertrand","53"
"R_XvWsg08EVA2pzs5","latoya","45","bertrand","28"
"R_XvWsg08EVA2pzs5","tamika","43","bertrand","60"
"R_XvWsg08EVA2pzs5","tanisha","74","bertrand","47"
"R_XvWsg08EVA2pzs5","darnell","28","bertrand","62"
"R_XvWsg08EVA2pzs5","hakim","68","bertrand","27"
"R_XvWsg08EVA2pzs5","jamal","52","bertrand","46"
"R_XvWsg08EVA2pzs5","jermaine","37","bertrand","54"
"R_XvWsg08EVA2pzs5","kareem","39","bertrand","51"
"R_XvWsg08EVA2pzs5","leroy","39","bertrand","54"
"R_XvWsg08EVA2pzs5","rasheed","19","bertrand","46"
"R_XvWsg08EVA2pzs5","tremayne","80","bertrand","60"
"R_XvWsg08EVA2pzs5","tyrone","54","bertrand","39"
"R_1RlXWQ8pfip3JCh","allison","71","bertrand","81"
"R_1RlXWQ8pfip3JCh","anne","32","bertrand","69"
"R_1RlXWQ8pfip3JCh","carrie","100","bertrand","72"
"R_1RlXWQ8pfip3JCh","emily","47","bertrand","83"
"R_1RlXWQ8pfip3JCh","jill","32","bertrand","77"
"R_1RlXWQ8pfip3JCh","laurie","100","bertrand","71"
"R_1RlXWQ8pfip3JCh","kristen","100","bertrand","78"
"R_1RlXWQ8pfip3JCh","meredith","100","bertrand","55"
"R_1RlXWQ8pfip3JCh","sarah","20","bertrand","81"
"R_1RlXWQ8pfip3JCh","brad","20","bertrand","63"
"R_1RlXWQ8pfip3JCh","brendan","100","bertrand","84"
"R_1RlXWQ8pfip3JCh","geoffrey","20","bertrand","62"
"R_1RlXWQ8pfip3JCh","greg","34","bertrand","69"
"R_1RlXWQ8pfip3JCh","brett","29","bertrand","57"
"R_1RlXWQ8pfip3JCh","jay","31","bertrand","76"
"R_1RlXWQ8pfip3JCh","matthew","50","bertrand","68"
"R_1RlXWQ8pfip3JCh","neil","55","bertrand","55"
"R_1RlXWQ8pfip3JCh","todd","28","bertrand","71"
"R_1RlXWQ8pfip3JCh","aisha","100","bertrand","72"
"R_1RlXWQ8pfip3JCh","ebony","52","bertrand","58"
"R_1RlXWQ8pfip3JCh","keisha","43","bertrand","63"
"R_1RlXWQ8pfip3JCh","kenya","100","bertrand","71"
"R_1RlXWQ8pfip3JCh","lakisha","82","bertrand","69"
"R_1RlXWQ8pfip3JCh","latonya","62","bertrand","75"
"R_1RlXWQ8pfip3JCh","latoya","100","bertrand","83"
"R_1RlXWQ8pfip3JCh","tamika","61","bertrand","67"
"R_1RlXWQ8pfip3JCh","tanisha","60","bertrand","62"
"R_1RlXWQ8pfip3JCh","darnell","63","bertrand","71"
"R_1RlXWQ8pfip3JCh","hakim","58","bertrand","63"
"R_1RlXWQ8pfip3JCh","jamal","70","bertrand","59"
"R_1RlXWQ8pfip3JCh","jermaine","100","bertrand","49"
"R_1RlXWQ8pfip3JCh","kareem","38","bertrand","50"
"R_1RlXWQ8pfip3JCh","leroy","71","bertrand","83"
"R_1RlXWQ8pfip3JCh","rasheed","33","bertrand","54"
"R_1RlXWQ8pfip3JCh","tremayne","64","bertrand","54"
"R_1RlXWQ8pfip3JCh","tyrone","64","bertrand","50"
"R_31BM4bhT1xyLDAj","allison","43","bertrand","79"
"R_31BM4bhT1xyLDAj","anne","86","bertrand","44"
"R_31BM4bhT1xyLDAj","carrie","56","bertrand","87"
"R_31BM4bhT1xyLDAj","emily","54","bertrand","78"
"R_31BM4bhT1xyLDAj","jill","13","bertrand","58"
"R_31BM4bhT1xyLDAj","laurie","79","bertrand","57"
"R_31BM4bhT1xyLDAj","kristen","38","bertrand","67"
"R_31BM4bhT1xyLDAj","meredith","32","bertrand","55"
"R_31BM4bhT1xyLDAj","sarah","64","bertrand","72"
"R_31BM4bhT1xyLDAj","brad","13","bertrand","22"
"R_31BM4bhT1xyLDAj","brendan","65","bertrand","61"
"R_31BM4bhT1xyLDAj","geoffrey","74","bertrand","61"
"R_31BM4bhT1xyLDAj","greg","23","bertrand","42"
"R_31BM4bhT1xyLDAj","brett","21","bertrand","23"
"R_31BM4bhT1xyLDAj","jay","27","bertrand","72"
"R_31BM4bhT1xyLDAj","matthew","64","bertrand","65"
"R_31BM4bhT1xyLDAj","neil","23","bertrand","91"
"R_31BM4bhT1xyLDAj","todd","37","bertrand","45"
"R_31BM4bhT1xyLDAj","aisha","82","bertrand","81"
"R_31BM4bhT1xyLDAj","ebony","80","bertrand","70"
"R_31BM4bhT1xyLDAj","keisha","61","bertrand","55"
"R_31BM4bhT1xyLDAj","kenya","67","bertrand","63"
"R_31BM4bhT1xyLDAj","lakisha","72","bertrand","44"
"R_31BM4bhT1xyLDAj","latonya","73","bertrand","38"
"R_31BM4bhT1xyLDAj","latoya","70","bertrand","37"
"R_31BM4bhT1xyLDAj","tamika","82","bertrand","46"
"R_31BM4bhT1xyLDAj","tanisha","66","bertrand","37"
"R_31BM4bhT1xyLDAj","darnell","36","bertrand","54"
"R_31BM4bhT1xyLDAj","hakim","49","bertrand","33"
"R_31BM4bhT1xyLDAj","jamal","61","bertrand","48"
"R_31BM4bhT1xyLDAj","jermaine","49","bertrand","52"
"R_31BM4bhT1xyLDAj","kareem","58","bertrand","77"
"R_31BM4bhT1xyLDAj","leroy","14","bertrand","23"
"R_31BM4bhT1xyLDAj","rasheed","50","bertrand","77"
"R_31BM4bhT1xyLDAj","tremayne","42","bertrand","48"
"R_31BM4bhT1xyLDAj","tyrone","28","bertrand","73"
"R_qK4UttIwb39UYhP","allison","50","bertrand","50"
"R_qK4UttIwb39UYhP","anne","50","bertrand","50"
"R_qK4UttIwb39UYhP","carrie","50","bertrand","50"
"R_qK4UttIwb39UYhP","emily","50","bertrand","50"
"R_qK4UttIwb39UYhP","jill","50","bertrand","50"
"R_qK4UttIwb39UYhP","laurie","50","bertrand","50"
"R_qK4UttIwb39UYhP","kristen","50","bertrand","50"
"R_qK4UttIwb39UYhP","meredith","50","bertrand","50"
"R_qK4UttIwb39UYhP","sarah","50","bertrand","50"
"R_qK4UttIwb39UYhP","brad","50","bertrand","50"
"R_qK4UttIwb39UYhP","brendan","50","bertrand","50"
"R_qK4UttIwb39UYhP","geoffrey","50","bertrand","50"
"R_qK4UttIwb39UYhP","greg","50","bertrand","50"
"R_qK4UttIwb39UYhP","brett","50","bertrand","50"
"R_qK4UttIwb39UYhP","jay","50","bertrand","50"
"R_qK4UttIwb39UYhP","matthew","50","bertrand","50"
"R_qK4UttIwb39UYhP","neil","50","bertrand","50"
"R_qK4UttIwb39UYhP","todd","50","bertrand","50"
"R_qK4UttIwb39UYhP","aisha","50","bertrand","50"
"R_qK4UttIwb39UYhP","ebony","50","bertrand","50"
"R_qK4UttIwb39UYhP","keisha","50","bertrand","50"
"R_qK4UttIwb39UYhP","kenya","50","bertrand","50"
"R_qK4UttIwb39UYhP","lakisha","50","bertrand","50"
"R_qK4UttIwb39UYhP","latonya","50","bertrand","50"
"R_qK4UttIwb39UYhP","latoya","50","bertrand","50"
"R_qK4UttIwb39UYhP","tamika","50","bertrand","50"
"R_qK4UttIwb39UYhP","tanisha","50","bertrand","50"
"R_qK4UttIwb39UYhP","darnell","50","bertrand","50"
"R_qK4UttIwb39UYhP","hakim","50","bertrand","50"
"R_qK4UttIwb39UYhP","jamal","50","bertrand","50"
"R_qK4UttIwb39UYhP","jermaine","50","bertrand","50"
"R_qK4UttIwb39UYhP","kareem","50","bertrand","50"
"R_qK4UttIwb39UYhP","leroy","50","bertrand","50"
"R_qK4UttIwb39UYhP","rasheed","50","bertrand","50"
"R_qK4UttIwb39UYhP","tremayne","50","bertrand","50"
"R_qK4UttIwb39UYhP","tyrone","50","bertrand","50"
"R_2WDv3sfWKPEdYKF","allison","68","bertrand","52"
"R_2WDv3sfWKPEdYKF","anne","72","bertrand","55"
"R_2WDv3sfWKPEdYKF","carrie","53","bertrand","49"
"R_2WDv3sfWKPEdYKF","emily","52","bertrand","46"
"R_2WDv3sfWKPEdYKF","jill","56","bertrand","48"
"R_2WDv3sfWKPEdYKF","laurie","50","bertrand","52"
"R_2WDv3sfWKPEdYKF","kristen","52","bertrand","48"
"R_2WDv3sfWKPEdYKF","meredith","49","bertrand","43"
"R_2WDv3sfWKPEdYKF","sarah","55","bertrand","44"
"R_2WDv3sfWKPEdYKF","brad","52","bertrand","46"
"R_2WDv3sfWKPEdYKF","brendan","50","bertrand","49"
"R_2WDv3sfWKPEdYKF","geoffrey","50","bertrand","46"
"R_2WDv3sfWKPEdYKF","greg","51","bertrand","50"
"R_2WDv3sfWKPEdYKF","brett","51","bertrand","49"
"R_2WDv3sfWKPEdYKF","jay","55","bertrand","56"
"R_2WDv3sfWKPEdYKF","matthew","49","bertrand","41"
"R_2WDv3sfWKPEdYKF","neil","45","bertrand","53"
"R_2WDv3sfWKPEdYKF","todd","47","bertrand","49"
"R_2WDv3sfWKPEdYKF","aisha","48","bertrand","51"
"R_2WDv3sfWKPEdYKF","ebony","54","bertrand","48"
"R_2WDv3sfWKPEdYKF","keisha","52","bertrand","47"
"R_2WDv3sfWKPEdYKF","kenya","48","bertrand","51"
"R_2WDv3sfWKPEdYKF","lakisha","51","bertrand","47"
"R_2WDv3sfWKPEdYKF","latonya","49","bertrand","51"
"R_2WDv3sfWKPEdYKF","latoya","53","bertrand","50"
"R_2WDv3sfWKPEdYKF","tamika","56","bertrand","50"
"R_2WDv3sfWKPEdYKF","tanisha","52","bertrand","46"
"R_2WDv3sfWKPEdYKF","darnell","52","bertrand","51"
"R_2WDv3sfWKPEdYKF","hakim","45","bertrand","48"
"R_2WDv3sfWKPEdYKF","jamal","50","bertrand","47"
"R_2WDv3sfWKPEdYKF","jermaine","51","bertrand","44"
"R_2WDv3sfWKPEdYKF","kareem","45","bertrand","51"
"R_2WDv3sfWKPEdYKF","leroy","49","bertrand","48"
"R_2WDv3sfWKPEdYKF","rasheed","50","bertrand","50"
"R_2WDv3sfWKPEdYKF","tremayne","54","bertrand","49"
"R_2WDv3sfWKPEdYKF","tyrone","49","bertrand","50"
"R_2QLfqdmOY4UOb4r","allison","76","bertrand","55"
"R_2QLfqdmOY4UOb4r","anne","75","bertrand","41"
"R_2QLfqdmOY4UOb4r","carrie","73","bertrand","55"
"R_2QLfqdmOY4UOb4r","emily","76","bertrand","30"
"R_2QLfqdmOY4UOb4r","jill","30","bertrand","57"
"R_2QLfqdmOY4UOb4r","laurie","24","bertrand","36"
"R_2QLfqdmOY4UOb4r","kristen","76","bertrand","62"
"R_2QLfqdmOY4UOb4r","meredith","65","bertrand","55"
"R_2QLfqdmOY4UOb4r","sarah","48","bertrand","57"
"R_2QLfqdmOY4UOb4r","brad","88","bertrand","60"
"R_2QLfqdmOY4UOb4r","brendan","20","bertrand","27"
"R_2QLfqdmOY4UOb4r","geoffrey","51","bertrand","52"
"R_2QLfqdmOY4UOb4r","greg","59","bertrand","41"
"R_2QLfqdmOY4UOb4r","brett","29","bertrand","70"
"R_2QLfqdmOY4UOb4r","jay","78","bertrand","66"
"R_2QLfqdmOY4UOb4r","matthew","80","bertrand","36"
"R_2QLfqdmOY4UOb4r","neil","32","bertrand","41"
"R_2QLfqdmOY4UOb4r","todd","28","bertrand","11"
"R_2QLfqdmOY4UOb4r","aisha","74","bertrand","68"
"R_2QLfqdmOY4UOb4r","ebony","65","bertrand","50"
"R_2QLfqdmOY4UOb4r","keisha","36","bertrand","50"
"R_2QLfqdmOY4UOb4r","kenya","34","bertrand","44"
"R_2QLfqdmOY4UOb4r","lakisha","39","bertrand","63"
"R_2QLfqdmOY4UOb4r","latonya","37","bertrand","58"
"R_2QLfqdmOY4UOb4r","latoya","58","bertrand","63"
"R_2QLfqdmOY4UOb4r","tamika","92","bertrand","70"
"R_2QLfqdmOY4UOb4r","tanisha","72","bertrand","52"
"R_2QLfqdmOY4UOb4r","darnell","25","bertrand","57"
"R_2QLfqdmOY4UOb4r","hakim","71","bertrand","22"
"R_2QLfqdmOY4UOb4r","jamal","70","bertrand","56"
"R_2QLfqdmOY4UOb4r","jermaine","74","bertrand","52"
"R_2QLfqdmOY4UOb4r","kareem","53","bertrand","25"
"R_2QLfqdmOY4UOb4r","leroy","39","bertrand","40"
"R_2QLfqdmOY4UOb4r","rasheed","17","bertrand","59"
"R_2QLfqdmOY4UOb4r","tremayne","72","bertrand","24"
"R_2QLfqdmOY4UOb4r","tyrone","25","bertrand","35"
"R_3je7LMv5emisxRD","allison","89","bertrand","84"
"R_3je7LMv5emisxRD","anne","86","bertrand","91"
"R_3je7LMv5emisxRD","carrie","92","bertrand","84"
"R_3je7LMv5emisxRD","emily","70","bertrand","62"
"R_3je7LMv5emisxRD","jill","83","bertrand","73"
"R_3je7LMv5emisxRD","laurie","77","bertrand","68"
"R_3je7LMv5emisxRD","kristen","79","bertrand","71"
"R_3je7LMv5emisxRD","meredith","93","bertrand","72"
"R_3je7LMv5emisxRD","sarah","71","bertrand","61"
"R_3je7LMv5emisxRD","brad","19","bertrand","65"
"R_3je7LMv5emisxRD","brendan","32","bertrand","54"
"R_3je7LMv5emisxRD","geoffrey","35","bertrand","81"
"R_3je7LMv5emisxRD","greg","45","bertrand","64"
"R_3je7LMv5emisxRD","brett","47","bertrand","46"
"R_3je7LMv5emisxRD","jay","91","bertrand","43"
"R_3je7LMv5emisxRD","matthew","36","bertrand","84"
"R_3je7LMv5emisxRD","neil","33","bertrand","90"
"R_3je7LMv5emisxRD","todd","31","bertrand","61"
"R_3je7LMv5emisxRD","aisha","71","bertrand","84"
"R_3je7LMv5emisxRD","ebony","84","bertrand","90"
"R_3je7LMv5emisxRD","keisha","67","bertrand","82"
"R_3je7LMv5emisxRD","kenya","70","bertrand","98"
"R_3je7LMv5emisxRD","lakisha","63","bertrand","85"
"R_3je7LMv5emisxRD","latonya","66","bertrand","89"
"R_3je7LMv5emisxRD","latoya","59","bertrand","77"
"R_3je7LMv5emisxRD","tamika","66","bertrand","91"
"R_3je7LMv5emisxRD","tanisha","61","bertrand","62"
"R_3je7LMv5emisxRD","darnell","25","bertrand","89"
"R_3je7LMv5emisxRD","hakim","31","bertrand","94"
"R_3je7LMv5emisxRD","jamal","21","bertrand","68"
"R_3je7LMv5emisxRD","jermaine","36","bertrand","92"
"R_3je7LMv5emisxRD","kareem","25","bertrand","96"
"R_3je7LMv5emisxRD","leroy","38","bertrand","73"
"R_3je7LMv5emisxRD","rasheed","41","bertrand","95"
"R_3je7LMv5emisxRD","tremayne","19","bertrand","89"
"R_3je7LMv5emisxRD","tyrone","23","bertrand","72"
"R_3p5d3SFhXOYDZI7","allison","50","bertrand","50"
"R_3p5d3SFhXOYDZI7","anne","50","bertrand","50"
